Linux 3.2.0-30-virtual (14f431ee-8e10-439a-8a04-f57f71d97a86) 	12/07/2013 	_x86_64_	(4 CPU)

12:37:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:42:01 PM     all      1.16      0.00      0.45      0.60      0.00     97.79
01:42:06 PM     all      0.85      0.00      0.40      0.10      0.00     98.64
01:42:11 PM     all      0.75      0.00      0.35      0.30      0.00     98.59
01:42:16 PM     all      0.81      0.00      0.45      0.10      0.00     98.64
01:42:21 PM     all      0.60      0.00      0.35      0.45      0.00     98.59
01:42:26 PM     all      0.60      0.00      0.15      0.10      0.00     99.15
01:42:31 PM     all      0.75      0.00      0.30      0.35      0.00     98.60
01:42:36 PM     all      1.31      0.00      0.50      0.05      0.00     98.14
01:42:41 PM     all      0.80      0.00      0.35      0.45      0.00     98.39
01:42:46 PM     all      0.50      0.00      0.20      0.20      0.00     99.10
01:42:51 PM     all      0.65      0.00      0.40      0.35      0.00     98.59
01:42:56 PM     all      1.87      0.00      0.71      0.25      0.00     97.17
01:43:01 PM     all      0.90      0.00      0.35      0.45      0.00     98.30
01:43:06 PM     all      0.60      0.00      0.20      0.10      0.00     99.10
01:43:11 PM     all      1.61      0.00      0.55      0.30      0.00     97.53
01:43:16 PM     all      0.66      0.00      0.20      0.15      0.00     98.99
01:43:21 PM     all      0.90      0.00      0.30      0.45      0.00     98.35
01:43:26 PM     all      0.55      0.00      0.25      0.20      0.00     99.00
01:43:31 PM     all      0.90      0.00      0.30      0.45      0.00     98.35
01:43:36 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
01:43:41 PM     all      1.21      0.00      0.20      0.25      0.00     98.34
01:43:46 PM     all      0.96      0.00      0.30      0.05      0.00     98.69
01:43:51 PM     all      0.70      0.00      0.25      0.35      0.00     98.69
01:43:56 PM     all      2.22      0.00      0.81      0.15      0.00     96.82
01:44:01 PM     all      0.55      0.00      0.25      0.35      0.00     98.84
01:44:06 PM     all      0.55      0.00      0.20      0.05      0.00     99.20
01:44:11 PM     all      0.75      0.00      0.30      0.30      0.00     98.65
01:44:16 PM     all      1.67      0.00      0.61      0.15      0.00     97.57
01:44:21 PM     all      0.75      0.00      0.40      0.60      0.00     98.24
01:44:26 PM     all      0.50      0.00      0.15      0.30      0.00     99.04
01:44:31 PM     all      0.70      0.00      0.30      0.55      0.00     98.44
01:44:36 PM     all      0.50      0.00      0.10      0.10      0.00     99.30
01:44:41 PM     all      0.75      0.00      0.25      0.30      0.00     98.69
01:44:46 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
01:44:51 PM     all      2.01      0.00      0.50      0.50      0.00     96.98
01:44:56 PM     all      1.00      0.00      0.20      0.10      0.00     98.69
01:45:01 PM     all      1.91      0.00      0.40      0.40      0.00     97.28
01:45:06 PM     all      0.45      0.00      0.25      0.10      0.00     99.20
01:45:11 PM     all      0.70      0.00      0.40      0.60      0.00     98.29
01:45:16 PM     all      0.66      0.00      0.35      0.10      0.00     98.89
01:45:21 PM     all      1.25      0.00      0.40      0.80      0.00     97.54
01:45:26 PM     all      1.01      0.00      0.35      0.55      0.00     98.08
01:45:31 PM     all      1.01      0.00      0.25      0.55      0.00     98.19
01:45:36 PM     all      0.40      0.00      0.35      0.10      0.00     99.15
01:45:41 PM     all      0.70      0.00      0.45      0.30      0.00     98.54
01:45:46 PM     all      0.60      0.00      0.10      0.00      0.00     99.30
01:45:51 PM     all      0.70      0.00      0.35      0.55      0.00     98.39
01:45:56 PM     all      1.31      0.00      0.40      0.00      0.00     98.29
01:46:01 PM     all      3.03      0.00      0.76      0.50      0.00     95.71
01:46:06 PM     all      0.50      0.00      0.20      0.05      0.00     99.25
01:46:11 PM     all      0.70      0.00      0.35      0.50      0.00     98.44
01:46:16 PM     all      1.01      0.00      0.65      0.10      0.00     98.24
01:46:21 PM     all      0.85      0.00      0.35      0.50      0.00     98.29
01:46:26 PM     all      0.70      0.00      0.25      0.15      0.00     98.90
01:46:31 PM     all      1.66      0.00      0.75      0.35      0.00     97.24
01:46:36 PM     all      0.60      0.00      0.15      0.05      0.00     99.20
01:46:41 PM     all      0.80      0.00      0.30      0.35      0.00     98.54
01:46:46 PM     all      0.45      0.00      0.15      0.05      0.00     99.35
01:46:51 PM     all      0.75      0.00      0.30      0.35      0.00     98.59
01:46:56 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
01:47:01 PM     all      2.22      0.00      0.81      0.25      0.00     96.73
01:47:06 PM     all      1.11      0.00      0.45      0.15      0.00     98.29
01:47:11 PM     all      0.70      0.00      0.10      0.20      0.00     99.00
01:47:16 PM     all      0.76      0.00      0.56      0.15      0.00     98.54
01:47:21 PM     all      0.75      0.00      0.20      0.30      0.00     98.74
01:47:26 PM     all      0.80      0.00      0.35      0.45      0.00     98.39
01:47:31 PM     all      0.70      0.00      0.20      0.25      0.00     98.85
01:47:36 PM     all      1.36      0.00      0.50      0.15      0.00     97.99
01:47:41 PM     all      0.90      0.00      0.20      0.25      0.00     98.64
01:47:46 PM     all      0.65      0.00      0.35      0.20      0.00     98.80
01:47:51 PM     all      0.70      0.00      0.20      0.90      0.00     98.19
01:47:56 PM     all      0.60      0.00      0.55      0.15      0.00     98.70
01:48:01 PM     all      2.32      0.00      0.81      0.30      0.00     96.57
01:48:06 PM     all      0.75      0.00      0.30      0.35      0.00     98.59
01:48:11 PM     all      1.26      0.00      0.65      0.25      0.00     97.84
01:48:16 PM     all      0.91      0.00      0.35      0.35      0.00     98.38
01:48:21 PM     all      0.70      0.00      0.35      0.25      0.00     98.70
01:48:26 PM     all      0.60      0.00      0.45      0.45      0.00     98.49
01:48:31 PM     all      0.60      0.00      0.20      0.10      0.00     99.10
01:48:36 PM     all      0.65      0.00      0.20      0.10      0.00     99.05
01:48:41 PM     all      0.75      0.00      0.25      0.55      0.00     98.44
01:48:46 PM     all      1.41      0.00      0.30      0.10      0.00     98.19
01:48:51 PM     all      0.80      0.00      0.15      0.35      0.00     98.70
01:48:56 PM     all      0.80      0.00      0.20      0.05      0.00     98.95
01:49:01 PM     all      2.07      0.00      0.45      1.06      0.00     96.42
01:49:06 PM     all      0.60      0.00      0.25      0.10      0.00     99.05
01:49:11 PM     all      0.60      0.00      0.25      0.25      0.00     98.90
01:49:16 PM     all      1.26      0.00      0.40      0.10      0.00     98.23
01:49:21 PM     all      1.11      0.00      0.40      0.45      0.00     98.03
01:49:26 PM     all      0.80      0.00      0.30      0.15      0.00     98.75
01:49:31 PM     all      0.60      0.00      0.20      0.20      0.00     99.00
01:49:36 PM     all      0.55      0.00      0.25      0.05      0.00     99.15
01:49:41 PM     all      0.65      0.00      0.25      0.55      0.00     98.54
01:49:46 PM     all      0.70      0.00      0.20      0.10      0.00     99.00
01:49:51 PM     all      1.66      0.00      0.50      0.30      0.00     97.54
01:49:56 PM     all      2.53      0.00      0.76      0.20      0.00     96.51
01:50:01 PM     all      0.70      0.00      0.15      0.35      0.00     98.80
01:50:06 PM     all      0.65      0.00      0.35      0.00      0.00     99.00
01:50:11 PM     all      0.65      0.00      0.15      0.30      0.00     98.90
01:50:16 PM     all      0.75      0.00      0.20      0.10      0.00     98.95
01:50:21 PM     all      1.61      0.00      0.45      0.65      0.00     97.28
01:50:26 PM     all      1.41      0.00      0.60      0.50      0.00     97.48
01:50:31 PM     all      0.81      0.00      0.20      0.75      0.00     98.24
01:50:36 PM     all      0.60      0.00      0.30      0.10      0.00     99.00
01:50:41 PM     all      0.70      0.00      0.20      0.50      0.00     98.59
01:50:46 PM     all      0.50      0.00      0.20      0.15      0.00     99.15
01:50:51 PM     all      0.65      0.00      0.35      2.11      0.00     96.89
01:50:56 PM     all      3.23      0.00      0.71      0.15      0.00     95.91
01:51:01 PM     all      0.95      0.00      0.40      0.85      0.00     97.79
01:51:06 PM     all      0.60      0.00      0.30      0.05      0.00     99.05
01:51:11 PM     all      0.70      0.00      0.15      0.30      0.00     98.85
01:51:16 PM     all      0.35      0.00      0.40      0.10      0.00     99.15
01:51:21 PM     all      0.96      0.00      0.40      0.45      0.00     98.19
01:51:26 PM     all      0.80      0.00      0.10      0.15      0.00     98.94
01:51:31 PM     all      1.51      0.00      0.55      0.40      0.00     97.54
01:51:36 PM     all      0.60      0.00      0.25      0.05      0.00     99.10
01:51:41 PM     all      0.50      0.00      0.15      0.60      0.00     98.74
01:51:46 PM     all      0.65      0.00      0.15      0.10      0.00     99.10
01:51:51 PM     all      0.80      0.00      0.15      0.20      0.00     98.85
01:51:56 PM     all      2.46      0.00      0.65      0.20      0.00     96.68
01:52:01 PM     all      0.75      0.00      0.30      0.60      0.00     98.34
01:52:06 PM     all      1.46      0.00      0.50      0.25      0.00     97.79
01:52:11 PM     all      0.60      0.00      0.20      0.25      0.00     98.95
01:52:16 PM     all      0.90      0.00      0.30      0.40      0.00     98.39
01:52:21 PM     all      0.81      0.00      0.35      0.30      0.00     98.53
01:52:26 PM     all      0.70      0.00      0.25      0.35      0.00     98.69
01:52:31 PM     all      0.80      0.00      0.10      0.15      0.00     98.95
01:52:36 PM     all      1.11      0.00      0.35      0.05      0.00     98.49
01:52:41 PM     all      0.95      0.00      0.35      0.40      0.00     98.29
01:52:46 PM     all      0.75      0.00      0.25      0.10      0.00     98.90
01:52:51 PM     all      0.70      0.00      0.10      0.35      0.00     98.84
01:52:56 PM     all      2.57      0.00      0.55      0.10      0.00     96.78
01:53:01 PM     all      0.85      0.00      0.40      0.35      0.00     98.40
01:53:06 PM     all      0.60      0.00      0.20      0.00      0.00     99.20
01:53:11 PM     all      1.71      0.00      0.40      0.35      0.00     97.54
01:53:16 PM     all      0.70      0.00      0.30      0.10      0.00     98.90
01:53:21 PM     all      1.51      0.00      0.45      0.40      0.00     97.64
01:53:26 PM     all      0.65      0.00      0.35      0.50      0.00     98.49
01:53:31 PM     all      0.65      0.00      0.35      0.40      0.00     98.60
01:53:36 PM     all      0.50      0.00      0.25      0.05      0.00     99.20
01:53:41 PM     all      0.70      0.00      0.30      0.50      0.00     98.50
01:53:46 PM     all      1.56      0.00      0.40      0.10      0.00     97.94
01:53:51 PM     all      0.75      0.00      0.30      0.40      0.00     98.55
01:53:56 PM     all      0.65      0.00      0.30      0.05      0.00     99.00
01:54:01 PM     all      1.92      0.00      0.50      0.61      0.00     96.97
01:54:06 PM     all      0.70      0.00      0.25      0.00      0.00     99.05
01:54:11 PM     all      0.60      0.00      0.30      0.20      0.00     98.90
01:54:16 PM     all      1.21      0.00      0.25      0.05      0.00     98.49
01:54:21 PM     all      1.37      0.00      0.56      0.61      0.00     97.47
01:54:26 PM     all      0.60      0.00      0.25      0.05      0.00     99.10
01:54:31 PM     all      0.70      0.00      0.25      0.25      0.00     98.80
01:54:36 PM     all      0.55      0.00      0.25      0.05      0.00     99.15
01:54:41 PM     all      0.75      0.00      0.15      0.55      0.00     98.55
01:54:46 PM     all      0.50      0.00      0.20      0.05      0.00     99.25
01:54:51 PM     all      1.61      0.00      0.45      0.45      0.00     97.49
01:54:56 PM     all      0.75      0.00      0.30      0.05      0.00     98.90
01:55:01 PM     all      2.32      0.00      0.50      0.45      0.00     96.72
01:55:06 PM     all      0.70      0.00      0.30      0.15      0.00     98.85
01:55:11 PM     all      0.55      0.00      0.25      0.30      0.00     98.90
01:55:16 PM     all      0.70      0.00      0.30      0.20      0.00     98.80
01:55:21 PM     all      1.01      0.00      0.45      0.40      0.00     98.13
01:55:26 PM     all      1.41      0.00      0.50      0.50      0.00     97.58
01:55:31 PM     all      0.60      0.00      0.35      0.25      0.00     98.79
01:55:36 PM     all      0.70      0.00      0.30      0.15      0.00     98.84
01:55:41 PM     all      0.45      0.00      0.25      0.25      0.00     99.05
01:55:46 PM     all      0.60      0.00      0.35      0.05      0.00     99.00
01:55:51 PM     all      0.50      0.00      0.20      0.85      0.00     98.44
01:55:56 PM     all      1.21      0.00      0.50      0.25      0.00     98.04
01:56:01 PM     all      2.42      0.00      1.06      1.51      0.00     95.02
01:56:06 PM     all      0.65      0.00      0.25      0.05      0.00     99.05
01:56:11 PM     all      0.60      0.00      0.25      0.05      0.00     99.10
01:56:16 PM     all      0.70      0.00      0.30      1.51      0.00     97.49
01:56:21 PM     all      1.01      0.00      0.35      0.10      0.00     98.54
01:56:26 PM     all      0.90      0.00      0.35      0.70      0.00     98.04
01:56:31 PM     all      1.46      0.00      0.50      0.15      0.00     97.89
01:56:36 PM     all      0.80      0.00      0.40      0.25      0.00     98.54
01:56:41 PM     all      0.50      0.00      0.30      0.30      0.00     98.90
01:56:46 PM     all      0.70      0.00      0.30      0.05      0.00     98.95
01:56:51 PM     all      0.50      0.00      0.15      0.30      0.00     99.05
01:56:56 PM     all      0.65      0.00      0.35      0.15      0.00     98.84
01:57:01 PM     all      2.41      0.00      0.75      0.35      0.00     96.48
01:57:06 PM     all      1.81      0.00      0.40      0.10      0.00     97.69
01:57:11 PM     all      0.65      0.00      0.15      0.30      0.00     98.90
01:57:16 PM     all      0.90      0.00      0.30      0.15      0.00     98.65
01:57:21 PM     all      0.86      0.00      0.40      0.40      0.00     98.33
01:57:26 PM     all      0.75      0.00      0.35      0.25      0.00     98.64
01:57:31 PM     all      0.40      0.00      0.25      0.15      0.00     99.20
01:57:36 PM     all      1.05      0.00      0.50      0.25      0.00     98.19
01:57:41 PM     all      1.16      0.00      0.30      0.40      0.00     98.14
01:57:46 PM     all      0.50      0.00      0.30      0.10      0.00     99.09
01:57:51 PM     all      0.60      0.00      0.25      0.25      0.00     98.90
01:57:56 PM     all      0.70      0.00      0.35      0.20      0.00     98.74
01:58:01 PM     all      1.81      0.00      0.76      0.30      0.00     97.13
01:58:06 PM     all      0.80      0.00      0.30      0.25      0.00     98.64
01:58:11 PM     all      1.11      0.00      0.45      0.25      0.00     98.19
01:58:16 PM     all      1.01      0.00      0.20      0.00      0.00     98.79
01:58:21 PM     all      0.91      0.00      0.30      0.30      0.00     98.49
01:58:26 PM     all      0.75      0.00      0.30      0.35      0.00     98.60
01:58:31 PM     all      2.22      0.00      1.01      0.30      0.00     96.46
01:58:36 PM     all      0.50      0.00      0.45      0.15      0.00     98.90
01:58:41 PM     all      0.60      0.00      0.30      0.20      0.00     98.90
01:58:46 PM     all      1.66      0.00      0.45      0.25      0.00     97.63
01:58:51 PM     all      0.50      0.00      0.15      0.35      0.00     98.99
01:58:56 PM     all      0.85      0.00      0.30      0.15      0.00     98.69
01:59:01 PM     all      0.55      0.00      0.35      0.55      0.00     98.55
01:59:06 PM     all      0.55      0.00      0.35      0.10      0.00     98.99
01:59:11 PM     all      0.50      0.00      0.35      0.20      0.00     98.95
01:59:16 PM     all      1.06      0.00      0.20      0.20      0.00     98.54
01:59:21 PM     all      1.57      0.00      0.61      0.25      0.00     97.57
01:59:26 PM     all      0.85      0.00      0.25      0.35      0.00     98.54
01:59:31 PM     all      2.32      0.00      0.75      0.40      0.00     96.53
01:59:36 PM     all      0.75      0.00      0.15      0.10      0.00     98.99
01:59:41 PM     all      0.45      0.00      0.30      0.35      0.00     98.90
01:59:46 PM     all      0.70      0.00      0.25      0.15      0.00     98.90
01:59:51 PM     all      1.11      0.00      0.30      0.15      0.00     98.44
01:59:56 PM     all      2.33      0.00      0.91      0.86      0.00     95.90
02:00:01 PM     all      0.45      0.00      0.25      0.10      0.00     99.20
02:00:06 PM     all      0.70      0.00      0.25      0.35      0.00     98.69
02:00:11 PM     all      0.50      0.00      0.35      0.15      0.00     99.00
02:00:16 PM     all      0.85      0.00      0.20      0.10      0.00     98.84
02:00:21 PM     all      0.71      0.00      0.45      0.30      0.00     98.54
02:00:26 PM     all      1.61      0.00      0.65      0.55      0.00     97.18
02:00:31 PM     all      0.60      0.00      0.30      0.15      0.00     98.94
02:00:36 PM     all      0.60      0.00      0.45      0.45      0.00     98.50
02:00:41 PM     all      0.65      0.00      0.30      0.65      0.00     98.40
02:00:46 PM     all      0.70      0.00      0.30      0.35      0.00     98.65
02:00:51 PM     all      0.55      0.00      0.25      0.70      0.00     98.49
02:00:56 PM     all      2.32      0.00      0.91      1.31      0.00     95.46
02:01:01 PM     all      1.21      0.00      0.50      0.45      0.00     97.84
02:01:06 PM     all      0.65      0.00      0.25      0.20      0.00     98.89
02:01:11 PM     all      0.40      0.00      0.20      0.25      0.00     99.15
02:01:16 PM     all      0.60      0.00      0.35      0.25      0.00     98.79
02:01:21 PM     all      0.81      0.00      0.35      0.25      0.00     98.58
02:01:26 PM     all      0.75      0.00      0.25      0.35      0.00     98.64
02:01:31 PM     all      1.26      0.00      0.35      0.15      0.00     98.24
02:01:36 PM     all      0.86      0.00      0.30      0.20      0.00     98.64
02:01:41 PM     all      0.60      0.00      0.20      0.20      0.00     99.00
02:01:46 PM     all      0.70      0.00      0.35      0.25      0.00     98.70
02:01:51 PM     all      0.60      0.00      0.25      0.25      0.00     98.90
02:01:56 PM     all      2.42      0.00      0.56      0.35      0.00     96.67
02:02:01 PM     all      0.50      0.00      0.25      0.25      0.00     99.00
02:02:06 PM     all      1.71      0.00      0.40      0.20      0.00     97.68
02:02:11 PM     all      0.55      0.00      0.20      0.35      0.00     98.90
02:02:16 PM     all      0.80      0.00      0.30      0.10      0.00     98.79
02:02:21 PM     all      0.91      0.00      0.35      0.51      0.00     98.23
02:02:26 PM     all      0.96      0.00      0.20      0.50      0.00     98.34
02:02:31 PM     all      0.50      0.00      0.30      0.15      0.00     99.05
02:02:36 PM     all      1.00      0.00      0.40      0.60      0.00     97.99
02:02:41 PM     all      1.50      0.00      0.45      0.05      0.00     97.99
02:02:46 PM     all      0.60      0.00      0.25      0.35      0.00     98.79
02:02:51 PM     all      0.70      0.00      0.10      0.05      0.00     99.15
02:02:56 PM     all      1.76      0.00      0.45      0.25      0.00     97.53
02:03:01 PM     all      0.96      0.00      0.45      0.20      0.00     98.39
02:03:06 PM     all      0.75      0.00      0.15      0.55      0.00     98.54
02:03:11 PM     all      1.21      0.00      0.30      0.10      0.00     98.39
02:03:16 PM     all      0.95      0.00      0.35      0.20      0.00     98.49
02:03:21 PM     all      0.76      0.00      0.35      0.30      0.00     98.59
02:03:26 PM     all      0.70      0.00      0.35      0.70      0.00     98.24
02:03:31 PM     all      0.55      0.00      0.20      0.20      0.00     99.05
02:03:36 PM     all      0.70      0.00      0.25      0.15      0.00     98.90
02:03:41 PM     all      0.50      0.00      0.25      0.15      0.00     99.10
02:03:46 PM     all      1.56      0.00      0.70      0.50      0.00     97.23
02:03:51 PM     all      0.70      0.00      0.15      0.10      0.00     99.05
02:03:56 PM     all      0.70      0.00      0.30      0.20      0.00     98.79
02:04:01 PM     all      1.76      0.00      0.91      0.30      0.00     97.03
02:04:06 PM     all      0.65      0.00      0.35      0.20      0.00     98.79
02:04:11 PM     all      0.60      0.00      0.25      0.30      0.00     98.85
02:04:16 PM     all      0.85      0.00      0.25      0.40      0.00     98.49
02:04:21 PM     all      1.77      0.00      0.51      0.20      0.00     97.52
02:04:26 PM     all      0.85      0.00      0.35      0.40      0.00     98.40
02:04:31 PM     all      0.55      0.00      0.45      0.35      0.00     98.65
02:04:36 PM     all      0.60      0.00      0.35      0.15      0.00     98.89
02:04:41 PM     all      0.50      0.00      0.20      0.50      0.00     98.80
02:04:46 PM     all      0.80      0.00      0.20      0.05      0.00     98.95
02:04:51 PM     all      1.10      0.00      0.40      0.15      0.00     98.34
02:04:56 PM     all      0.96      0.00      0.35      0.40      0.00     98.29
02:05:01 PM     all      2.17      0.00      0.60      0.35      0.00     96.88
02:05:06 PM     all      0.60      0.00      0.30      0.30      0.00     98.79
02:05:11 PM     all      0.50      0.00      0.25      0.05      0.00     99.20
02:05:16 PM     all      0.75      0.00      0.25      0.25      0.00     98.74
02:05:21 PM     all      0.91      0.00      0.40      0.15      0.00     98.53
02:05:26 PM     all      1.96      0.00      0.45      0.60      0.00     96.98
02:05:31 PM     all      0.75      0.00      0.25      0.20      0.00     98.79
02:05:36 PM     all      0.70      0.00      0.30      0.30      0.00     98.69
02:05:41 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:05:46 PM     all      0.60      0.00      0.25      0.25      0.00     98.90
02:05:51 PM     all      0.55      0.00      0.25      0.05      0.00     99.15
02:05:56 PM     all      0.80      0.00      0.20      1.05      0.00     97.94
02:06:01 PM     all      3.12      0.00      1.16      0.15      0.00     95.58
02:06:06 PM     all      0.50      0.00      0.25      0.15      0.00     99.10
02:06:11 PM     all      0.70      0.00      0.25      0.60      0.00     98.44
02:06:16 PM     all      0.55      0.00      0.20      0.70      0.00     98.54
02:06:21 PM     all      1.11      0.00      0.45      1.06      0.00     97.38
02:06:26 PM     all      0.70      0.00      0.35      0.10      0.00     98.85
02:06:31 PM     all      1.31      0.00      0.35      0.50      0.00     97.84
02:06:36 PM     all      0.90      0.00      0.45      0.10      0.00     98.54
02:06:41 PM     all      0.85      0.00      0.30      0.50      0.00     98.34
02:06:46 PM     all      0.55      0.00      0.25      0.10      0.00     99.10
02:06:51 PM     all      0.85      0.00      0.20      0.20      0.00     98.74
02:06:56 PM     all      0.65      0.00      0.25      0.30      0.00     98.80
02:07:01 PM     all      2.17      0.00      0.50      0.35      0.00     96.98
02:07:06 PM     all      1.41      0.00      0.50      0.35      0.00     97.74
02:07:11 PM     all      0.80      0.00      0.25      0.10      0.00     98.84
02:07:16 PM     all      0.60      0.00      0.25      0.35      0.00     98.79
02:07:21 PM     all      0.71      0.00      0.46      0.15      0.00     98.68
02:07:26 PM     all      0.70      0.00      0.35      0.50      0.00     98.45
02:07:31 PM     all      0.65      0.00      0.40      0.15      0.00     98.80
02:07:36 PM     all      0.60      0.00      0.15      0.20      0.00     99.05
02:07:41 PM     all      1.76      0.00      0.50      0.10      0.00     97.63
02:07:46 PM     all      0.50      0.00      0.30      0.20      0.00     99.00
02:07:51 PM     all      0.75      0.00      0.30      0.20      0.00     98.74
02:07:56 PM     all      0.45      0.00      0.30      0.35      0.00     98.90
02:08:01 PM     all      2.52      0.00      0.66      0.30      0.00     96.52
02:08:06 PM     all      0.55      0.00      0.25      0.30      0.00     98.90
02:08:11 PM     all      1.16      0.00      0.40      0.10      0.00     98.34
02:08:16 PM     all      1.00      0.00      0.45      0.35      0.00     98.19
02:08:21 PM     all      1.11      0.00      0.56      0.15      0.00     98.18
02:08:26 PM     all      0.60      0.00      0.30      0.65      0.00     98.44
02:08:31 PM     all      0.65      0.00      0.30      0.20      0.00     98.84
02:08:36 PM     all      0.60      0.00      0.10      0.25      0.00     99.05
02:08:41 PM     all      0.75      0.00      0.25      0.20      0.00     98.80
02:08:46 PM     all      1.31      0.00      0.55      0.30      0.00     97.84
02:08:51 PM     all      0.70      0.00      0.30      0.15      0.00     98.84
02:08:56 PM     all      0.65      0.00      0.30      0.45      0.00     98.60
02:09:01 PM     all      2.07      0.00      0.45      0.15      0.00     97.33
02:09:06 PM     all      0.45      0.00      0.25      0.15      0.00     99.15
02:09:11 PM     all      0.60      0.00      0.25      0.30      0.00     98.84
02:09:16 PM     all      0.40      0.00      0.20      0.05      0.00     99.35
02:09:21 PM     all      2.42      0.00      0.91      0.20      0.00     96.47
02:09:26 PM     all      0.55      0.00      0.30      0.30      0.00     98.85
02:09:31 PM     all      0.75      0.00      0.30      0.30      0.00     98.65
02:09:36 PM     all      0.55      0.00      0.10      0.10      0.00     99.25
02:09:41 PM     all      0.70      0.00      0.45      0.65      0.00     98.20
02:09:46 PM     all      0.70      0.00      0.10      0.05      0.00     99.15
02:09:51 PM     all      1.06      0.00      0.50      0.45      0.00     97.99
02:09:56 PM     all      3.18      0.00      0.96      0.81      0.00     95.05
02:10:01 PM     all      0.65      0.00      0.30      0.35      0.00     98.69
02:10:06 PM     all      0.55      0.00      0.20      0.15      0.00     99.10
02:10:11 PM     all      0.80      0.00      0.30      0.30      0.00     98.60
02:10:16 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
02:10:21 PM     all      1.46      0.00      0.60      0.25      0.00     97.68
02:10:26 PM     all      1.46      0.00      0.35      0.35      0.00     97.84
02:10:31 PM     all      0.86      0.00      0.45      0.30      0.00     98.39
02:10:36 PM     all      0.55      0.00      0.10      0.25      0.00     99.10
02:10:41 PM     all      0.70      0.00      0.40      0.25      0.00     98.65
02:10:46 PM     all      0.55      0.00      0.25      0.10      0.00     99.10
02:10:51 PM     all      0.75      0.00      0.25      0.35      0.00     98.64
02:10:56 PM     all      2.27      0.00      0.81      0.20      0.00     96.72
02:11:01 PM     all      1.41      0.00      0.75      0.45      0.00     97.38
02:11:06 PM     all      0.50      0.00      0.30      0.05      0.00     99.15
02:11:11 PM     all      0.65      0.00      0.35      0.10      0.00     98.90
02:11:16 PM     all      0.55      0.00      0.25      0.25      0.00     98.95
02:11:21 PM     all      0.96      0.00      0.40      3.03      0.00     95.61
02:11:26 PM     all      0.70      0.00      0.30      0.40      0.00     98.59
02:11:31 PM     all      1.01      0.00      0.35      0.15      0.00     98.49
02:11:36 PM     all      1.11      0.00      0.30      0.15      0.00     98.44
02:11:41 PM     all      0.75      0.00      0.20      0.05      0.00     99.00
02:11:46 PM     all      0.60      0.00      0.00      0.20      0.00     99.20
02:11:51 PM     all      0.75      0.00      0.35      0.15      0.00     98.75
02:11:56 PM     all      0.95      0.00      0.30      0.30      0.00     98.44
02:12:01 PM     all      1.71      0.00      0.86      0.20      0.00     97.23
02:12:06 PM     all      1.21      0.00      0.50      0.15      0.00     98.14
02:12:11 PM     all      1.05      0.00      0.30      0.15      0.00     98.49
02:12:16 PM     all      0.65      0.00      0.20      0.30      0.00     98.84
02:12:21 PM     all      1.41      0.00      0.45      0.25      0.00     97.88
02:12:26 PM     all      0.50      0.00      0.35      0.50      0.00     98.64
02:12:31 PM     all      0.75      0.00      0.20      0.10      0.00     98.95
02:12:36 PM     all      0.55      0.00      0.15      0.35      0.00     98.95
02:12:41 PM     all      1.46      0.00      0.65      0.20      0.00     97.68
02:12:46 PM     all      0.60      0.00      0.20      0.30      0.00     98.90
02:12:51 PM     all      0.60      0.00      0.30      0.25      0.00     98.84
02:12:56 PM     all      0.65      0.00      0.20      0.25      0.00     98.90
02:13:01 PM     all      2.46      0.00      0.75      0.25      0.00     96.53
02:13:06 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
02:13:11 PM     all      1.00      0.00      0.45      0.20      0.00     98.34
02:13:16 PM     all      1.21      0.00      0.35      0.15      0.00     98.29
02:13:21 PM     all      0.86      0.00      0.46      0.15      0.00     98.53
02:13:26 PM     all      0.55      0.00      0.25      0.35      0.00     98.84
02:13:31 PM     all      0.80      0.00      0.30      0.20      0.00     98.70
02:13:36 PM     all      0.70      0.00      0.10      0.40      0.00     98.80
02:13:41 PM     all      0.50      0.00      0.35      0.15      0.00     98.99
02:13:46 PM     all      1.31      0.00      0.30      0.15      0.00     98.24
02:13:51 PM     all      0.85      0.00      0.40      0.25      0.00     98.49
02:13:56 PM     all      0.65      0.00      0.20      0.20      0.00     98.95
02:14:01 PM     all      2.07      0.00      0.71      0.55      0.00     96.67
02:14:06 PM     all      0.55      0.00      0.20      0.05      0.00     99.20
02:14:11 PM     all      0.55      0.00      0.25      0.30      0.00     98.89
02:14:16 PM     all      0.55      0.00      0.20      0.05      0.00     99.20
02:14:21 PM     all      1.73      0.00      0.71      0.25      0.00     97.31
02:14:26 PM     all      0.70      0.00      0.35      0.55      0.00     98.40
02:14:31 PM     all      0.60      0.00      0.30      0.35      0.00     98.74
02:14:36 PM     all      0.60      0.00      0.20      0.15      0.00     99.05
02:14:41 PM     all      0.55      0.00      0.30      0.25      0.00     98.89
02:14:46 PM     all      0.40      0.00      0.40      0.10      0.00     99.10
02:14:51 PM     all      0.86      0.00      0.40      0.35      0.00     98.39
02:14:56 PM     all      1.40      0.00      0.40      0.20      0.00     97.99
02:15:01 PM     all      2.17      0.00      0.81      0.30      0.00     96.72
